NAME	Astrocyte	Endothelial	Microglia	Oligodendrocyte	Neuron
Rims1	1	1	1	305.631510708859	1069.85719490919
Rims3	1	1	1	1	88.8955521481468
Rin3	1	75.3675730836677	1	1	1
Ripor2	1	1	1	1	126.440956471785
Rit2	1	1	1	1	168.394946737723
Rlbp1	1	1	1	124.733659356895	1
Rmst	937.530246263572	1	1	1	1
Rnase4	1	1	666.753069721672	1	1
Rnd2	1	1	1	190.975278130718	42.3829490191519
Rnf112	1	1	1	1	100.75871893835
Rnf122	1	1	1	162.296923287149	1
Rnf125	1	81.6994648346283	1	1	1
Rnf141	1	1	1	112.850023402286	44.5610366422826
Rnf144a	97.4621206838225	1	1	194.874581955526	1
Rnf165	1	1	1	1	125.024169665185
Rnf182	136.449008658368	1	1	1	1
Rnf19b	1	1	238.958033358937	1	29.0695691167692
Rnf213	1	177.506529752256	1	1	1
Rnf220	1	124.697390812649	1	762.15634464224	163.653825923938
Rnf43	1	1	1	78.3966443018686	1
Robo2	201.022921978506	1	1	1	424.978462714613
Robo4	1	112.665373906262	1	1	1
Ror1	1	118.866333413819	1	1	1
Rorb	2105.2519051587	1	1	75.1953142835812	75.5635903373204
Rp2	1	1	179.15116279647	1	1
Rph3a	1	1	1	1	301.525548364646
Rprml	1	1	1	1	157.265975806756
Rps6ka1	1	1	201.77726839849	1	1
Rras	1	91.8774699348212	1	1	1
Rreb1	132.826496184523	130.529826213265	969.435777052675	1	1
Rtkn	1	1	1	122.187050659486	1
Rtl4	1	1	1	171.079819754428	113.518571572941
Rtn4rl1	1	1	277.18544043368	1	67.3775515963632
Rundc3b	1	888.426763332437	1	1	88.7665765981781
Runx1	1	1	641.468150412765	1	1
Ryr2	1	1	1	1	393.051386492642
S100a11	1	231.960728470799	1	1	1
S100a16	376.612847446532	279.505077485971	1	745.21098526872	1
S100a6	98.1636270259179	1	1	143.810875278313	1
S100b	279.264412984728	1	1	475.525416786907	1
S1pr1	1456.79242402976	503.419891773629	1	1	1
S1pr5	1	1	1	79.1957659077364	1
Sall1	1	1	223.519735488506	1	1
Sall2	124.318940713748	1	1	1	25.0481498981128
Sall3	210.009675612894	1	171.494414110277	1	1
Samd4b	1	1	1	181.613120807614	62.2687488014184
Samhd1	1	117.973449536855	1	1	1
Samsn1	1	1	241.750574461694	1	1
Sars	1	1	1	1	109.559440667745
Satb2	1	1	1	1	194.531728831936
Sbf1	1	1	1	106.659821195243	42.209994430956
Sbno2	1	1	79.2635024788559	1	1
Scamp2	1	1	291.749886634302	66.2190413523552	1
Scara3	141.262924252176	1	1	1	1
Scarb1	1	189.670864668872	1	1	23.8928260841481
Scd1	1	1	1	78.3908121459221	1
Scfd2	1	1	1	138.09179526052	52.6096833516566
Scg2	1	1	1	1	131.575719642146
Scg3	533.945263147619	1	1	1	83.197787782642
Scn1a	1	1	1	1	218.36948849692
Scn1b	1	1	104.546827539111	1	343.977931592646
Scn2a	1	1	1	92.7742638278768	583.972256950229
Scn2b	1	1	1	1	328.264110674644
Scrg1	172.984832902151	1	1	205.301238912496	1
Sdc4	435.976205090418	1	1	1	1
Sdk2	1	1	1	1	96.6949603979338
Sec14l2	78.1116448780266	1	1	1	1
Sec14l5	1	1	1	144.38964679101	1
Sel1l3	1	1	1	1	91.4906719595261
Selplg	1	1	2143.74421733118	1	1
Sema3c	1	1179.20200427607	1	1	56.8048654475713
Sema3d	1	1	1	198.855539775463	1
Sema4a	73.3930941043705	1	1	1	1
Sema4b	158.306067196523	1	1	1	1
Sema5a	1	1	1	350.743199905941	97.9831882023991
Sema5b	1	1	1	143.111295999849	45.7927304242811
Sema7a	1	375.141508320933	1	1	43.9697917083244
Senp1	70.3332534459566	1	1	1	1
Sept3	1	1	1	64.6424030669571	326.380162323978
Sept4	1	281.963335124503	1	588.285431750498	38.0528997862946
Serinc5	1	86.2859903518927	1	438.100063915427	1
Serp2	1	1	1	1	454.369494022119
Serpinh1	82.6799758014066	307.597134853491	1	1	1
Serpini1	1	99.8863637757601	1	1	461.959825714819
Sez6	1	1	1	1	96.8711882700193
Sez6l	1	1	1	268.017317512527	187.559517633413
Sez6l2	1	1	1	156.780979528548	131.074142772111
Sft2d2	1	1	132.412621655968	1	1
Sfxn1	196.876391246437	1	1	1	92.9766203015544
Sfxn5	1054.59602052623	1	1	1	56.2475358615075
Sgcd	104.395930406266	1	1	586.485723994453	279.385429885065
Sgcz	1	1	1	457.76055807359	685.08755046661
Sgk3	1	1	87.7787774044713	1	1
Sgms2	1	199.74793083752	1	1	1
Sgpl1	1	1	126.485953580513	1	1
Sgpp2	1	205.200405282601	1	1	1
Sgsm1	1	1	1	1	91.7926800715358
Sh2b2	1	1	122.482694130685	1	1
Sh2b3	1	1	99.6929651125499	1	1
Sh2d3c	1	119.677723312622	1	1	1
Sh3bp4	1	106.787752474976	1	144.724559274644	1
Sh3d19	1	147.251654328747	1	541.230130342222	49.2767545160453
Sh3gl2	1	1	1	130.646621152252	404.219533024918
Sh3gl3	1	1	1	286.449459909235	64.6425228388301
Sh3pxd2b	148.186704626409	1	1	1	1
Sh3rf3	1	1	1	1	176.90461345342
Shank1	1	1	1	1	237.726325536139
Shank2	1	1	1	1	179.323886028891
Shc3	233.76629128893	1	1	1	53.7622241268263
Shc4	1	1	1	154.161946696775	1
She	1	173.832932816503	1	1	1
Shisa4	351.960885443504	1	1	700.770221084425	181.941708058906
Shisa6	1	1	1	1	108.374359899927
Shroom4	1	193.463477936608	1	1	1
Shtn1	1	1	1	153.42988892973	82.3572180246645
Sidt1	1	1	1	1	125.103673704633
Siglech	1	1	924.936846657463	1	1
Sik1	1	242.183711605133	1	1	1
Sipa1	1	124.647129975999	206.183576003142	1	1
Sirpa	299.466640194976	1	1088.71812601052	1	208.395280862345
Skap2	1	1	199.968224590957	1	1
Sla	1	1	219.018345386514	1	1
Slain1	1	1	1	260.078134372613	30.0326117932452
Slc11a1	1	1	145.260082503145	1	1
Slc12a2	1	1	1	362.050590984255	29.3596403402347
Slc12a5	1	1	1	1	347.098647190811
Slc12a9	1	1	118.734174942841	1	1
Slc13a5	96.9567221878237	1	1	1	1
Slc15a2	382.873828416507	1	108.573630203049	1	1
Slc15a3	1	1	288.760774571211	1	1
Slc16a1	1	329.714762769084	1	1	1
Slc16a4	1	72.9843799393252	1	1	1
Slc16a6	1	1	276.70015463186	1	1
Slc19a3	1	169.10056641225	1	1	1
Slc1a2	9046.7597170848	1	1	260.575078825279	585.683077600966
Slc1a3	6455.09191704507	1	318.763458297772	272.367055643574	1
Slc1a4	343.31980732036	1	1	1	51.7918297309226
Slc22a23	172.373935569304	1	1	463.119517250269	83.2448305451736
Slc22a8	1	311.63402091021	1	1	1
Slc24a2	1	1	1	1571.59595813761	978.964614780509
Slc25a1	1	1	1	63.9317775232939	1
Slc25a18	259.09167482372	1	1	1	1
Slc25a21	85.2541794743574	1	1	1	1
Slc25a22	1	1	1	1	130.267941256668
Slc25a25	1	1	226.808931400737	1	45.6373162586213
Slc25a27	1	1	1	119.009918573441	85.2253539661011
Slc25a36	1	1	1	110.147427663421	43.8393754281383
Slc25a45	1	1	90.4806978073142	1	1
Slc27a1	607.844389570969	1	1	1	1
Slc29a3	1	1	226.724579894841	1	1
Slc2a1	1	1193.03668997535	1	1	1
Slc2a13	1	1	1	69.4279363058218	457.259122335076
Slc2a3	1	1	1	1	148.327611850779
Slc2a5	1	1	211.390303121124	1	1
Slc30a1	1	290.381805926101	1	1	1
Slc30a10	139.813852709339	1	1	1	1
Slc31a1	1	258.742912274792	95.3787235029076	1	1
Slc35b2	1	1	1	57.7180813388362	1
Slc35c2	1	1	150.589189523601	1	24.9304445608239
Slc35f1	113.71044326254	1	1	769.50453218574	359.084317509001
Slc35f2	1	117.289409108038	1	1	1
Slc35f4	1	1	1	1	158.096715234273
Slc37a2	1	1	109.805544390312	1	1
Slc38a11	1	360.192639024459	1	1	1
Slc38a3	341.893558693353	224.571791109388	1	1	1
Slc39a1	1	1	1	96.8253778747684	29.5872358859522
Slc39a12	444.622719419215	1	1	1	1
Slc39a8	1	119.253101542102	1	1	1
Slc40a1	1	282.506044755293	176.923719186988	1	1
Slc41a1	160.48505659462	1	1	1	1
Slc44a1	1	136.27399766659	1	724.103347781078	83.0418003244374
Slc44a2	1	1	95.1383843999999	1	1
Slc44a5	1	1	1	1	99.7649407172113
Slc4a10	1	1	1	68.7403550528372	302.038356507223
Slc4a4	1511.02554603258	1	1	1	82.5536927391139
Slc52a3	1	76.8416516391484	1	1	1
Slc6a1	805.262454768019	1	1	283.20468817589	288.719975717187
Slc6a11	598.826290964291	1	1	1	1
Slc6a17	1	1	1	1	348.44390472341
Slc6a20a	1	319.373611288218	1	1	1
Slc6a9	1	1	1	87.3053548654546	1
Slc7a1	1	705.315343501482	1	1	57.3175619564084
Slc7a10	332.061850237066	1	1	1	1
Slc7a11	675.425946447762	1	1	1	1
Slc7a14	1	1	1	1	120.783835548629
Slc7a2	174.287102685223	1	1	1	1
Slc7a5	1	738.127171306144	1	1	29.574688485058
Slc7a7	1	1	146.475736233246	1	1
Slc7a8	1	1	390.593669566915	1	90.2844088086918
Slc8a1	1	1	1774.06718626742	376.21853877347	370.323964157641
Slc8a2	1	1	1	1	144.052586696041
Slc8b1	66.6904425716729	1	1	1	1
Slc9a3r1	241.334266463976	1	1	1	1
Slc9a3r2	1	840.659425144839	1	1	1
Slc9a6	1	1	1	1	86.5081862748465
Slco1a4	1	2416.81148599094	1	1	1
Slco1c1	844.064541951985	1097.26024655469	1	1	1
Slco2b1	1	271.723229230299	778.100560386696	1	1
Slfn5	1	384.704663128292	1	1	1
Slit2	1	1	1	1	100.333189903926
Slit3	1	1	1	1	236.755609229369
Slitrk2	159.852385053687	1	1	1	1
Smad5	1	85.7950771187113	1	1	1
Smad6	1	98.7114333907372	1	1	1
Smap2	1	1	482.964358179431	1	111.873808742185
Smco4	1	148.591798663906	1	1	1
Smim1	1	1	1	75.4789352493902	1
Smim3	127.311102519113	1	1	1	1
Smim4	101.90818001145	1	1	1	31.3301371679525
Smoc1	1	1	1	75.4223257323169	1
Smpdl3a	127.377717209996	1	1	1	1
Sms	1	1	1	1	153.602411236679
Snap47	1	1	1	1	165.127451226209
Snap91	1	1	1	164.347853761763	455.74665005126
Sncb	1	78.533820743077	1	64.6289661731218	914.69108091733
Sntb1	1	215.516140567362	1	1	1
Sntg1	1	1	1	724.402807552787	617.730953330821
Snx1	1	1	1	169.23386030221	36.3319363624674
Snx15	1	1	1	113.942165948689	35.3719599110628
Snx18	1	1	385.260972822438	84.2793771548817	1
Snx20	1	1	109.891297329812	1	1
Soat1	190.475679871649	1	92.0524053975021	1	1
Socs3	1	1	548.815852037188	1	1
Socs5	1	1	1	1	89.0957292058133
Sod3	1	105.159617582886	1	1	1
Soga1	1	1	450.467620151053	165.42260312284	1
Sorcs2	212.118692066412	1	1	1	85.9143398232981
Sorcs3	1	1	1	162.347452100649	284.242502715861
Sowahc	1	1	117.780768280199	1	1
Sox10	1	1	1	775.650707235943	1
Sox13	1	87.9394298175805	1	1	1
Sox17	1	342.270318243621	1	1	1
Sox18	1	209.16931778065	1	1	1
Sox2	363.914623831073	1	1	161.548960434237	1
Sox21	89.8522739283379	1	1	1	1
Sox6	503.901323470008	1	1	789.857902719287	102.448951798793
Sox8	123.29893212918	1	1	455.12854130303	1
Sox9	679.864807649544	1	1	1	1
Sp1	1	111.961424857851	1	1	1
Sp100	1	277.473765944987	1	1	1
Spaar	1	83.5511817048408	1	1	1
Sparc	1	1437.97442228786	1601.38180456439	1	1
Spata13	1	1	166.489152008092	1	1
Spata6	1	109.438150894797	1	1	1
Spg20	1	1	1	110.975883629096	1
Sphkap	1	1	1	1	197.551840814547
Spi1	1	1	617.947048507851	1	1
Spock1	1	1	1	171.33153183518	407.059725635366
Spock2	1	2753.47570005065	1	95.195628007707	415.04727999806
Spr	1	83.6238705071393	1	1	1
Sprn	1	1	1	1	112.953097714803
Spsb1	1	1	1	107.959102291553	1
Sptbn2	1	1	1	1	133.507062898182
Srarp	1	243.674908818441	1	1	1
Srcin1	1	1	1	295.956048873111	252.591611699299
Srebf1	70.5299629611572	1	1	1	1
Srgn	1	359.382964539125	385.968474125444	1	1
Srrm3	1	1	1	1	154.101617818454
Srrm4	1	1	1	1	159.134823851991
Ssfa2	1	113.445617262819	1	1	1
Sst	1	1	1	1	422.576280626026
St18	1	1	1	1211.81107538168	1
St3gal1	1	230.297054216537	1	1	1
St3gal6	1	714.929420518861	1242.68680449129	1	1
St6galnac2	1	141.211293489037	1	1	1
St6galnac4	1	1	136.779234606232	1	1
St6galnac5	808.661205207839	1	1	1	275.148787876677
St8sia3	1	1	1	1	105.347297491434
St8sia4	1	200.986476978903	1	1	1
Stab1	1	1	475.636770106084	1	1
Stard3	1	1	101.34493704513	1	1
Stat1	1	100.760517907198	1	1	1
Stat2	1	119.067082528212	1	1	1
Stat6	1	1	80.9810505564429	1	1
Stk10	1	1	118.237528151594	1	1
Stk17b	76.102228471131	1	1	1	1
Stk24	1	140.062950083263	1	1	1
Stk32a	1	1	1	157.021187805411	1
Stk32c	1	1	1	1	103.629690943678
Stmn2	1	1	1	1	540.652860083317
Stmn3	1	1	1	93.0352973998288	467.899780715003
Stmn4	1	1	1	410.271280808731	185.956699184212
Strn	1	1	1	146.326175425306	50.5744042757073
Stx1b	1	1	1	1	294.451285511201
Stxbp5l	1	1	1	72.8215560217359	349.333115930445
Suclg1	166.873754059078	1	1	1	53.6562596114108
Suclg2	70.7812507699352	1	1	1	1
Sugct	92.2845781251131	1	1	1	1
Sulf2	1	1	1	343.059277063745	82.8552204512446
Sult4a1	1	1	1	1	275.542475400395
Sun2	1	1	74.2451299731893	1	1
Susd3	1	1	241.28779409044	1	1
Susd4	1	1	1	153.43081909311	137.559843678385
Susd5	1	1	1	69.1933077195326	1
Sv2a	1	1	1	196.506800869057	466.352685495196
Sv2b	1	1	1	1	476.593824935581
Svop	1	1	1	1	212.283438482678
Sycp2	128.808605710513	1	1	81.8508418950446	1
Sycp3	99.6285694442795	1	1	1	25.853559217061
Syk	1	1	149.593883721491	1	1
Syn3	1	1	1	1	90.3001235373072
Syndig1	1	1	1	1	93.8720747064289
Syne2	1	170.803497275846	1	1	1
Syngr3	1	1	1	1	173.138298186268
Synj2	1	1	1	132.228022624655	67.4305533238656
Synm	1	209.624874057738	1	1	1
Synpo	1	1	1	1	115.839582621976
Synpo2	72.6607039339461	1	1	1	1
Synpr	1	1	1	207.911072621087	356.948099195873
Syt13	1	1	1	1	183.964178773607
Syt4	1	1	1	1	422.214697279741
Syt7	1	93.8317438604264	1	1	315.505819966146
Sytl2	1	1	1	226.609838829289	37.1938394759968
Tagap	1	1	146.197354610997	1	1
Tagln	1	277.324834866793	1	1	1
Tagln2	1	305.387193159828	83.8670390906881	1	1
Tagln3	223.550149757085	1	1	1	194.335495669065
Tanc1	1	234.520136091983	1	95.7923132188379	1
Tank	203.019884282642	1	1	1	28.0412039368985
Tax1bp3	1	161.855933875772	1	1	1
Tbc1d1	1	227.396526074985	1	1	37.5444771489316
Tbc1d30	1	1	1	1	94.8437035951188
Tbc1d4	1	838.456599478153	130.347540410937	1	1
Tbc1d9	1	1	266.269750563692	1	78.1326827549288
Tbr1	1	1	1	1	110.812327488438
Tbx1	1	125.659953175294	1	1	1
Tbx18	1	125.233711589122	1	1	1
Tbx3	1	230.583538211778	1	1	1
Tbx3os1	1	264.841378096702	1	1	1
Tbxas1	1	1	479.926105634329	1	1
Tcirg1	1	1	74.0515346303224	1	1
Tdrp	1	177.57707826333	1	1	1
Tead1	219.222608688854	159.571927004428	1	1	1
Tead4	1	83.7231597006195	1	1	1
Tec	1	1	90.537470868239	1	1
Tek	1	656.355809038834	1	1	1
Tenm1	1	1	1	161.176480093412	328.127540514504
Tenm2	1	1	97.7155815300939	177.863446122238	1297.30464773773
Tenm3	427.763226924271	1	1	1	175.485375703231
Tenm4	1	1	1	55.9035249939259	451.2466646881
Tex14	1	1	913.658380508126	1	37.9267763838669
Tfe3	1	1	153.218483459534	1	1
Tfrc	1	284.63265833914	1	1	40.9840937965277
Tgfb1	1	106.631392562565	512.753720734452	1	1
Tgfb1i1	1	72.8932249564753	1	1	1
Tgfbr1	1	1	1605.40190242165	1	1
Tgfbr2	1	342.471431466939	622.076049600992	1	1
Tgfbr3	1	222.935958494041	1	1	1
Tgif1	1	1	100.665753501329	1	1
Tgm2	1	211.606449708021	1	1	1
Thbd	1	217.468201451134	1	1	1
Thrsp	298.212871977413	1	1	1	1
Thsd1	1	278.053510439512	1	1	1
Thsd7a	1	1	1	210.426828617194	151.968828126378
Thy1	92.8247439046887	1	1	1	537.281861276557
Tie1	1	245.864519875319	1	1	1
Tifa	1	1	170.347222297771	1	1
Tifab	1	1	145.064783111998	1	1
Timp3	404.611263694299	1109.82227306456	1	128.556655323901	1
Timp4	203.815114855929	1	1	114.498975190976	1
Tinagl1	1	273.006269867384	1	1	1
Tiparp	166.579271961176	1	1	1	1
Tjap1	1	1	1	53.0284858545702	1
Tlcd1	134.802009933337	1	1	1	1
Tlr3	117.429874560636	1	1	1	1
Tlr4	1	1	107.033185046161	1	1
Tlr7	1	1	164.260489217295	1	1
Tm4sf1	1	361.016873131373	1	1	1
Tm6sf1	1	66.5156977847982	354.789882490671	1	1
Tm7sf3	1	1	1	134.121093658439	1
Tmc7	162.323412538934	134.565614866739	1	1	1
Tmcc2	1	1	1	136.793187150718	38.7170489521436
Tmeff2	1	1	1	2404.76252869993	329.885254272276
Tmem104	1	1	209.298188726354	1	1
Tmem108	1	1	1	733.517436595767	172.682793377906
Tmem119	1	1	1902.38588506793	1	1
Tmem121	1	1	1	145.953464689381	53.5071846092585
Tmem123	1	179.619913693294	1	1	1
Tmem125	1	1	1	76.0923109880432	1
Tmem130	1	1	1	1	180.575483449248
Tmem132b	1	1	1	352.643781751276	243.523783037386
Tmem132d	1	1	1	269.586697973275	191.619725508302
Tmem140	1	172.354673993332	1	1	1
Tmem141	1	1	1	159.451267365723	36.4089574889543
Tmem151a	1	1	1	228.852176788024	167.505512824699
Tmem163	1	1	1	489.010199986315	66.1040153039998
Tmem173	1	1	159.422600621785	1	1
Tmem176a	1	1	150.6381856744	1	1
Tmem176b	1	1	246.454153023473	1	1
Tmem178	1	1	1	1	159.350603375388
Tmem179	1	1	1	1	98.6614479481857
Tmem191c	1	1	1	1	182.413661721218
Tmem204	1	477.407921372693	1	1	1
Tmem206	1	1	97.4611134877882	1	1
Tmem241	86.9259535068481	1	1	1	1
Tmem252	1	86.924236026083	1	1	1
Tmem38a	1	1	1	1	110.678207149714
Tmem44	123.194984423619	1	1	1	36.7610522439799
Tmem47	343.319187397644	1	1	1	42.0665800863126
Tmem51	1	117.781433627872	1	1	1
Tmem56	116.562974916005	1	1	1	73.384036862478
Tmem59l	1	1	1	1	92.0109220002956
Tmem63a	1	1	1	75.3984205600623	1
Tmem86a	1	1	104.365481372507	1	1
Tmem88b	1	1	1	458.082091072179	1
Tmem98	1	1	1	57.1449755426269	1
Tmlhe	75.9767317864402	1	1	1	1
Tmod1	1	1	1	196.878041092157	69.3828046369889
Tmtc1	1	241.486677952683	1	1	94.999087493874
Tnf	1	1	250.32270310147	1	1
Tnfaip3	1	1	357.887033445335	1	1
Tnfaip6	1	1	1	126.234514176679	1
Tnfaip8l2	1	1	251.828526504907	1	1
Tnfrsf11a	1	1	241.72228578484	1	1
Tnfrsf13b	1	1	116.148340076407	1	1
Tnfrsf19	332.637890671789	278.32311932913	1	1	1
Tnfrsf1a	1	1	103.268818034737	1	1
Tnfrsf1b	1	1	189.539396116799	1	1
Tnfsf10	1	90.6777539286291	1	1	1
Tnik	1124.73989920087	1	1	399.364246774574	348.342546154594
Tnni1	1	1	1	93.1114347926948	1
Tnr	1	1	1	3306.20732430399	280.395897393742
Tns1	1	580.826752325885	1	1	1
Tns2	1	156.742938330441	1	1	1
Tns3	136.29749108121	1	294.748065431408	733.859089446987	1
Tom1l1	162.320245217109	1	1	1	1
Tpcn1	124.16784119461	95.8119855297654	1	1	1
Tpm4	1	756.240091073576	1	1	1
Tppp	1	1	1	344.998114821789	246.675671629479
Tprkb	421.949220698456	1	1	62.0791264814657	24.2409728575909
Tprn	1	1	1	88.4825254661217	1
Tpst1	1	1	1	95.0250166065921	32.6566757657101
Traf4	1	1	1	153.394554131113	1
Traf6	1	1	1	78.7265333651384	1
Trem2	1	1	1127.28515558753	1	1
Trhde	1	1	1	1	270.561993073395
Tril	470.304347492471	1	1	112.864876735685	1
Trim12a	1	76.4757988823564	1	1	1
Trim12c	1	90.213396931374	1	1	1
Trim25	1	130.029205660113	1	1	1
Trim30a	1	81.1143205525153	185.209878912632	1	1
Trim32	1	1	1	1	135.838587900747
Trim59	1	1	1	190.468060860332	1
Trim9	847.000007588864	1	1	84.0239578280797	344.427044783586
Trmt10a	1	1	85.3662150236693	1	1
Trpc5	1	1	1	1	91.7068096645409
Trpm3	2099.45967265567	1	75.4818451927059	113.126662562466	272.202905365601
Tspan15	1	1	1	124.844623552049	1
Tspan2	1	1	1	1558.22589672096	1
Tspo	1	79.4728327931526	1	1	1
Tspyl4	1	1	1	105.394159231474	347.515758176294
Tst	164.536243836483	1	1	1	1
Ttc7	1	1	90.6807888252815	1	1
Ttc9b	1	1	1	1	321.483342632277
Ttll11	1	1	1	1	115.528615140999
Ttll5	1	1	1	137.621389331129	49.6000156541711
Ttll8	89.1859533918179	1	1	1	1
Ttyh1	882.910467284511	1	1	242.063713531626	99.0644713179198
Ttyh2	85.2213038035471	185.020933228532	1	455.656548735272	1
Ttyh3	338.004108952308	1	1	1	108.677910844324
Tub	1	1	1	1	114.012961798759
Tuba4a	70.4109967934112	1	1	1	264.61691602644
Tubb2b	164.187544030818	1	1	1	1
Tubb4a	1	1	1	1917.13959724957	378.403171293043
Tubgcp5	1	1	169.148863485282	1	39.8181806801741
Twf2	1	1	151.834927004434	1	31.6854910594253
Txndc16	1	1	1	148.668216491712	56.3543489375142
Txnip	1	147.997389137839	382.829029586533	1	1
Tyro3	1	1	1	127.688116032915	84.7706099567866
Tyrobp	1	1	2247.82493119576	1	1
Uaca	1	139.156217336698	1	1	1
Ube2d1	1	1	1	187.520006323449	77.6919956598027
Ube2m	1	1	1	1	127.808741833889
Ube2n	1	1	1	1	99.1429594669742
Ube2o	1	1	1	1	98.9163981086111
Ube2ql1	1	1	1	1	172.689966060858
Ubtd1	1	1	115.277433354632	1	1
Uchl1	1	1	1	1	264.886830802064
Ucp2	1	355.317061835046	316.533192372386	1	1
Ugcg	1	1	1	1	90.047847577159
Ugdh	1	1	1	140.466803296589	30.4001995655826
Ugp2	390.600893328008	1	1	102.241052413797	61.532966890196
Ugt8a	1	1	1	785.161895405898	1
Uhmk1	1	1	1	1	133.364387064366
Uhrf1bp1l	1	1	1	1	111.995783066758
Unc119b	1	109.059674332113	1	1	1
Unc13a	1	1	1	1	181.548824521701
Unc13b	1	232.541230561673	1	1	87.6084212411617
Unc13c	582.230640194674	98.0187027961883	1	253.22403213355	1
Unc45b	1	119.343026214864	1	1	1
Unc5b	1	87.8894845298685	1	212.178994420462	1
Unc5c	134.189325681362	1	1	938.976658566321	345.077831220066
Unc5d	1	1	1	1	397.01500441305
Unc80	1	1	1	81.3821807059987	367.762986824429
Unc93b1	1	1	764.547316404978	1	1
Urm1	1	1	1	173.583162498937	54.7203617276631
Ushbp1	1	225.531080137274	1	1	1
Usp16	1	1	1	103.903567091005	33.2692544583224
Usp22	1	1	1	163.60960978911	177.491605686301
Usp29	1	1	1	1	227.722895507958
Ust	1	1	1	448.743099314496	49.0124802658203
Utrn	233.932065043854	1676.51544048702	1	1	77.763810475476
Vamp5	1	171.606177111217	1	1	1
Vamp8	1	224.397232858779	342.239896128791	1	1
Vangl1	1	1	1	53.7285889259171	1
Vav1	1	1	173.709194732179	1	1
Vav3	214.171686766639	1	1	1	1
Vcam1	127.230706501888	1	1	1	1
Vcan	1	1	1	512.810638554303	1
Vcl	433.350425884017	266.941733945918	1	1	1
Vegfa	242.77555039429	1	1	1	1
Vgf	1	1	1	1	124.797352907738
Vim	1	331.77305730702	1	1	1
Vip	1	1	1	1	280.442660088371
Vldlr	1	1	1	152.907919456871	65.9615910636805
Vopp1	1	1	1	1	115.124520263894
Vps18	1	1	95.698471549959	1	1
Vps8	1	1	1	111.958327866572	56.2751815071423
Vrk2	1	1	176.281423547452	1	1
Vsir	1	1	877.836046302388	1	1
Vstm2a	1	1	1	1	211.61476267211
Vtn	1	266.242870132634	1	1	1
Vwa1	1	575.977411554621	1	1	1
Vwf	1	140.256603991039	1	1	1
Washc2	159.034943927465	1	1	1	33.0934839199995
Wdfy4	1	1	97.9820354260483	1	1
Wdr17	844.541778263599	1	1	1	113.203664627221
Wdr20	1	1	1	73.8674195214205	1
Wdr44	1	1	159.263387334054	1	27.1090917689013
Wfdc1	1	265.086112244412	1	1	1
Whrn	1	1	180.888832789024	1	1
Wipf3	1	1	1	1	212.990534953982
Wipi1	1	1	1	83.0688448102269	1
Wnk2	361.307501381849	1	1	1	118.523259125168
Wnt7a	70.309460195249	1	1	1	1
Wnt7b	86.2813611574224	1	1	1	1
Wscd1	107.636929934365	1	1	277.983515744907	1
Wwc1	383.206798709571	1	1	1	74.2615838358165
Wwtr1	212.031017802588	450.464319610895	1	1	1
X1110019D14Rik	74.9959754849711	1	1	1	1
X1110034G24Rik	1	222.387035844428	1	1	1
X1190005I06Rik	70.9736420786747	1	1	1	1
X1700017B05Rik	1	1	192.401626689656	1	1
X1700018A04Rik	1	113.623421674738	1	1	1
X1700025G04Rik	1	1	1	218.55223465199	156.677405054337
X1700047M11Rik	1	1	1	291.636332429482	1
X1810011H11Rik	1	1	90.9488487056204	1	1
X1810041L15Rik	1	1	1	212.203451799935	51.9264139788794
X2010013B24Rik	1	1	351.934749962722	1	1
X2010300C02Rik	1	1	1	1	140.349827468809
X2610008E11Rik	1	1	1	58.6385725367205	1
X2610035D17Rik	148.906844055039	1	1	424.964641859725	72.1036743776613
X2810459M11Rik	93.5896152161554	1	1	1	1
X2810474O19Rik	1	1	169.40703344905	1	28.3171700069214
X2900011O08Rik	1	1	1	126.919620047895	311.284440686063
X2900052N01Rik	200.781945400138	1	1	1	1
X2900055J20Rik	1	1	1	1	252.465004274885
X3110035E14Rik	1	1	1	268.069897539653	277.531524734429
X3632451O06Rik	1	1	1	153.747233785669	29.8051808663308
X4930488L21Rik	401.154996690107	1	1	1	1
X4930523C07Rik	1	222.822874059918	1	1	1
X4930570B17Rik	287.197282003668	1	1	1	53.8167545564356
X4930578C19Rik	1	189.127023016876	1	1	1
X4931406C07Rik	81.7182347590986	1	1	1	1
X4933406I18Rik	1	1	932.754009679222	1	78.4314737039843
X5330417C22Rik	1	1	1	1	96.572938835561
X5330434G04Rik	1	1	1	141.23710698921	134.752803349725
X5730522E02Rik	1	1	1	1	198.461468943527
X5730559C18Rik	1	1	1	123.453608103736	1
X6030419C18Rik	1	1	1	1	93.4424076448319
X6330403K07Rik	1	1	1	96.2170907848691	472.122831362902
X8030442B05Rik	1	1	289.779938785494	1	1
X8430408G22Rik	1	134.977706271282	1	1	1
X9430041J12Rik	225.079504110236	1	1	1	1
X9530026P05Rik	1	572.75118900165	1	1	1
X9530059O14Rik	1	1	1	563.923858740482	228.370202146029
X9630013A20Rik	1	1	1	1279.9428212137	1
Xaf1	1	91.6746832358851	1	1	1
Xdh	1	142.497280142056	1	1	1
Xkr4	1	1	1	350.306255331135	656.140808271773
Xkr6	1	1	1	1	87.3875379286905
Xylt1	316.652952673649	1	1	916.126766696327	133.468442618739
Ybx3	1	134.045485909571	1	1	1
Yes1	1	120.556232595183	1	1	1
