NAME	Neuron	Oligodendrocyte	Microglia	Endothelial	Astrocyte
Ston2	1	1	1	1	67.6872316251041
Strn	1	68.0427417262821	1	1	1
Stx1a	104.542089544217	1	1	1	1
Stxbp2	1	1	66.6719457441447	1	1
Stxbp6	1	47.1678229084345	1	1	1
Sult1a1	1	1	210.713369955125	1	1
Sult4a1	317.273768748233	1	1	61.2011747865824	1
Sun2	1	1	86.1722482734117	1	1
Susd3	1	1	78.5960724920939	1	1
Sv2b	384.954888278805	1	1	1	1
Svop	143.032964616202	1	1	1	1
Syk	1	1	82.4166137215264	1	1
Syne2	1	1	1	73.8301491269812	1
Syngr3	257.375520685232	1	1	1	1
Syp	460.847753780545	1	1	1	60.3864235439784
Syt13	136.314354790325	1	1	1	1
Syt16	81.2147656489673	1	1	1	1
Syt5	114.762558244237	1	1	1	1
Sytl2	42.5228287692461	103.811122389986	1	1	1
Tada1	49.6252768194023	83.3337840452876	1	1	1
Taf7	1	49.1344723803956	1	1	1
Tagap	1	1	47.1162764173898	1	1
Tagln	1	1	1	1631.62865394582	1
Tagln2	1	1	53.7574704571613	310.264518319776	1
Tbc1d1	49.2322275537291	1	1	93.2797101243223	1
Tbc1d16	1	34.2471551764712	1	1	1
Tbc1d24	79.0989731210866	1	1	1	1
Tbx3	1	1	1	118.286359955625	1
Tbxas1	1	1	178.174834514969	1	1
Tceal5	271.685906552843	1	1	1	1
Tceal6	107.105969149294	1	1	1	1
Tceanc2	1	32.7948256473932	1	1	1
Tcf20	91.50832824037	1	1	1	1
Tcf3	1	1	1	59.8665024346784	1
Tcirg1	1	1	131.831650069186	1	1
Tdrp	1	1	1	197.775905613422	1
Tead1	1	1	1	1	61.0122238413001
Tec	1	1	102.611246056543	1	1
Tek	1	1	1	250.608302639569	1
Tenc1	1	1	1	73.9844029914773	1
Tenm2	346.720289705221	1	1	1	1
Tenm3	164.59325686789	1	1	1	179.00937375216
Tes	1	1	1	56.9403700664612	1
Tfpi	1	1	1	108.114310578905	1
Tgfa	1	58.3155769887002	1	1	1
Tgfbi	1	1	344.712491984742	1	1
Tgfbr1	1	1	149.404610529431	1	1
Tgfbr2	1	1	335.36851290789	189.522279905871	1
Tgfbr3	1	1	1	78.3914748075208	1
Tgif1	1	1	132.784526385815	1	1
Tgm2	1	1	1	76.4411944495258	1
Thbd	1	1	1	149.031876678493	1
Thbs3	1	74.2137407974064	1	1	1
Thrsp	46.9555043630331	86.4787295820626	1	1	268.882539144292
Thsd1	1	1	1	104.176822697419	1
Tiam1	48.1152044605588	1	1	124.264404571494	1
Tie1	1	1	1	103.939910263695	1
Timp4	1	1	1	1	288.857983571147
Tinagl1	1	1	1	141.877456903533	1
Tjap1	1	168.123744344734	1	1	1
Tlcd1	1	1	1	1	110.600930684361
Tle2	1	30.9107424385191	1	1	1
Tln2	71.8643386355983	1	179.661587857608	1	1
Tlr13	1	1	64.9467167115678	1	1
Tlr2	1	1	260.121042733187	1	1
Tlr3	1	1	1	1	170.524259681769
Tlr7	1	1	158.320234202212	1	1
Tm4sf1	1	1	1	1229.85794272884	209.121638690741
Tm6sf1	1	1	81.4436473570435	1	1
Tm7sf2	1	45.2096603326444	1	1	98.5333431483643
Tma16	1	41.1785371626606	1	1	1
Tmbim1	1	357.935260733809	64.4255712649698	1	110.555240224614
Tmcc2	45.9583004444956	117.439267913741	1	1	1
Tmeff2	67.5934659690839	627.518646081282	63.4969356571952	1	1
Tmem100	1	1	1	1	154.697295008223
Tmem101	42.3567319035487	85.5440751878749	1	1	1
Tmem106a	1	1	101.832866094149	1	1
Tmem109	29.3780938506799	1	1	76.1022063070119	1
Tmem119	1	1	145.096994046807	1	1
Tmem123	1	95.0412135388853	1	82.0439274760253	1
Tmem125	1	258.271982018464	1	1	1
Tmem129	1	1	1	1	72.2232854412841
Tmem132a	76.6405933605333	1	1	1	1
Tmem134	1	38.0937860795796	1	1	1
Tmem141	28.5217011161208	230.326816592977	64.0648278663706	1	1
Tmem144	1	40.1846406091002	1	1	1
Tmem151a	206.807892071596	522.633335990203	1	1	70.9215518860629
Tmem158	112.645753607128	1	1	1	1
Tmem159	1	92.4368030892408	1	1	1
Tmem163	1	76.5135140178422	1	1	1
Tmem164	1	1	1	1	43.316535485709
Tmem173	1	1	116.862498072351	1	1
Tmem176a	1	1	172.746848507091	1	154.982784299721
Tmem179	184.582866285489	1	1	1	1
Tmem184b	26.5854962446016	1	1	93.3632298626603	1
Tmem189	32.3186270045355	85.0590330780376	1	1	1
Tmem2	1	1	88.427041396181	1	1
Tmem204	1	1	80.7772705127044	537.850523154193	1
Tmem206	1	1	1	1	41.4663784471672
Tmem218	30.6691417985499	1	1	1	77.7237744331016
Tmem229a	25.3952391575156	219.35096385279	1	1	256.106802045582
Tmem246	74.8860274452813	1	1	1	1
Tmem252	1	1	1	106.781061964281	1
Tmem35	95.290653718761	1	1	1	1
Tmem38a	111.41346505463	1	1	1	1
Tmem38b	1	44.4505096776245	1	1	1
Tmem44	1	1	1	86.5141387296782	108.327614029298
Tmem47	47.6491434304599	1	1	62.3153145318742	768.276515197301
Tmem59l	297.695272428529	1	1	1	1
Tmem86a	1	1	78.1219537739061	1	1
Tmem88	1	1	1	153.651728163974	1
Tmem88b	1	1080.43945412589	1	1	1
Tmem8b	68.6715004314677	1	1	1	1
Tmem98	1	96.1419329083659	1	1	1
Tmod1	26.1295768306269	161.505512787074	1	1	1
Tmpo	1	1	88.6575075610867	86.5297841513997	1
Tnf	1	1	600.311553030917	1	1
Tnfaip3	1	1	195.893715190904	1	1
Tnfaip6	1	331.249440602123	1	1	1
Tnfaip8l2	1	1	121.018509860382	1	1
Tnfrsf11a	1	1	99.1100523210126	1	1
Tnfrsf12a	1	1	1	85.7484474718427	1
Tnfrsf19	32.7704340470337	1	1	215.441081453784	412.30411270704
Tnfrsf1a	1	1	52.2457377898928	1	1
Tnfrsf1b	1	1	109.928218678435	1	1
Tnfsf18	1	1	118.875546942761	1	1
Tns1	1	1	1	380.596812970746	1
Tom1l1	1	1	1	1	65.3461163868641
Tpcn1	1	1	1	1	53.9739237928955
Tpd52l1	36.4327851559289	1	1	98.2389584114943	1
Tpgs2	65.389671091995	1	1	1	1
Tpm2	1	1	1	652.695174626203	1
Tpm4	1	1	79.4378149351079	401.723767651747	1
Tppp3	1	362.39061495475	1	1	124.186334830418
Tprn	1	86.5362011132131	1	1	1
Trem2	1	1	270.371417139607	1	1
Trf	1	11615.9107237265	1786.28840868993	104.031044714946	448.118151350493
Trib1	1	1	127.073434981827	1	1
Tril	1	1	1	170.440979592379	457.276912113971
Trim13	1	107.858210478109	1	1	1
Trim30a	1	1	110.11545063725	1	1
Trim32	104.703535270692	1	1	1	1
Trim36	1	64.1536005799071	1	1	1
Trim46	70.6914934242742	1	1	1	1
Trim47	1	1	126.990149412086	1	1
Trim59	1	152.833073673989	1	1	1
Trnt1	52.4397766350794	119.288086351299	1	1	1
Tro	209.648116040634	1	1	67.0593171795204	1
Trp53bp1	77.5633037768029	1	1	1	1
Trp53bp2	1	65.7475241162421	1	1	73.5142951741881
Trp53i11	1	1	1	66.2821179359691	1
Trpc4	71.6764171738421	1	1	1	1
Trub2	1	38.4943010616542	1	1	1
Tsc22d4	1	250.424774869028	128.825284649046	1	401.625873842267
Tslp	1	1	180.809615016681	1	1
Tspan12	1	1	1	93.6160199223374	1
Tspan15	1	165.557052296228	1	1	101.071222410661
Tspan4	1	1	86.8763649962016	129.25179351025	1
Tspo	1	1	69.5634031306013	105.628410712919	1
Tsr2	76.6840319147747	1	1	1	1
Ttc19	65.4184820306858	1	1	1	1
Ttc9b	89.194983644253	1	1	1	1
Tub	105.83239864263	1	1	1	1
Tuba1c	1	1	143.042231835625	116.316581868416	1
Tubb2b	42.5492471677353	1	1	1	248.129616882186
Tubb4a	86.5220909447664	523.650651116328	1	1	78.5089669429439
Tusc3	122.290669474166	1	1	1	1
Txndc5	23.5657678935203	1	1	1	77.2785646559335
Txnip	1	1	723.500340452671	102.940786712674	1
Tyro3	106.755386515665	209.068735241229	1	1	1
Tyrobp	1	1	1889.26483855577	1	1
Uaca	1	1	1	103.894066871815	1
Uap1	59.6176894001754	85.4295604757592	1	1	1
Uap1l1	1	1	77.9756225280516	1	1
Ubald1	89.2324878833899	1	1	1	1
Ube2ql1	181.981700968936	1	1	1	1
Uchl5	76.7819089850763	1	1	1	1
Ugt1a2	1	1	62.388449772992	1	1
Ugt8a	1	3551.43481219905	219.91779694463	87.2555696132037	173.136243062379
Unc5a	110.23148179587	1	1	1	1
Unc5b	1	277.013403240219	1	87.5401142934238	1
Unc79	69.6819025133995	1	1	1	1
Unc93b1	1	1	312.730895878044	1	1
Ushbp1	1	1	1	343.549163771466	1
Usp30	1	36.8251317420281	1	1	1
Usp31	62.9070205770653	94.6696287421841	1	1	1
Usp45	66.5298458292623	1	1	1	1
Usp46	98.5622507737535	1	1	1	1
Usp54	1	151.753162515415	1	1	93.0020408051779
Usp6nl	1	30.5895091904191	1	1	1
Utrn	1	1	65.1272696663623	421.427631864605	52.4797273582028
Uxt	1	41.4513993589475	1	1	1
Vamp5	1	1	1	82.3284675342885	1
Vasp	1	1	99.0484715381557	103.740326210377	1
Vav1	1	1	84.9752244802522	1	1
Vgf	113.05259395679	1	1	1	1
Vim	1	1	98.4568022003144	665.175649210102	212.200421306099
Vip	537.028213967715	1	1	1	1
Vopp1	102.936551631727	1	1	1	1
Vrk3	1	35.185231009947	1	1	1
Vstm2a	137.212663779375	1	1	1	1
Vtn	1	1	262.93940346771	1216.06395591351	1
Vwa1	1	1	1	464.827885428091	1
Vwa5a	1	1	101.794236622609	1	1
Vwf	1	1	1	116.560693618465	1
Wbscr17	124.816754711636	1	1	1	1
Wdr12	83.8883392601774	1	1	1	1
Wdr20a	1	30.2148936951799	1	1	1
Wdr6	110.688492605535	1	1	1	1
Wdr81	1	1	52.7036935464206	1	1
Wfdc1	1	1	1	152.063259543222	1
Wfdc17	1	1	389.11186293061	1	1
Wfs1	370.984150634697	1	1	1	53.6645341417419
Wipf3	208.450417556023	1	1	1	1
Wipi1	1	89.9660694348471	1	1	1
Wnt3	1	64.1929531777257	1	1	1
Wnt7a	1	1	1	1	122.575203200467
Wrap53	1	52.8455977067228	1	1	1
Wscd1	1	257.272184478104	1	1	85.3188865084795
Wtip	1	1	1	141.569991697751	1
Wwtr1	1	1	1	374.148455916839	89.2449460503043
X0610007N19Rik	1	1	1	147.997436229333	1
X1110007C09Rik	1	96.0931172448208	64.7639417108769	1	1
X1110012L19Rik	1	31.7570044322304	1	1	1
X1110038B12Rik	1	44.5531995513631	1	1	1
X1500004A13Rik	80.0312871302135	488.265435342338	1	1	58.8614089820403
X1500009C09Rik	30.4977536076688	1	1	1	74.4863385396937
X1700037H04Rik	90.4860610453487	1	1	1	1
X1700047M11Rik	1	78.8782604606566	1	1	1
X1810011H11Rik	1	1	73.1263110951703	1	1
X1810011O10Rik	1	1	1	120.896346990341	1
X2010300C02Rik	305.673610092213	1	1	1	1
X2700097O09Rik	1	40.5154755645384	1	1	1
X2810055G20Rik	1	1	1	1	47.652167825554
X2810459M11Rik	1	1	1	1	42.9350109141418
X2810468N07Rik	28.0329510017593	621.268074790338	1	1	1
X2900026A02Rik	75.999105269596	1	1	148.020074762672	1
X2900052N01Rik	1	1	1	1	119.415872361078
X2900055J20Rik	131.177732210081	1	1	1	1
X4632428N05Rik	1	1	222.606615664149	1	1
X4833424O15Rik	75.7566631820647	1	1	1	1
X4930523C07Rik	1	1	1	88.2368011287164	1
X4931406P16Rik	1	95.0775608980109	138.737432159239	375.947182086427	1
X4933409K07Rik.loc3	91.7761667148559	1	1	1	1
X5330426P16Rik	1	79.7132581098708	1	1	1
X5730409E04Rik	86.4391810680674	1	1	1	1
X5930403L14Rik	1	1	1	1	221.94229587709
X6330403A02Rik	240.886750451069	1	1	1	1
X6330403K07Rik	182.182518185922	1	1	1	376.018136382037
X8430408G22Rik	1	1	1	67.4598609933648	1
X9030619P08Rik	1	1	1	280.859664405555	1
X9630013A20Rik	1	305.292667304757	1	1	1
Xaf1	1	1	1	61.1206328967568	1
Xlr	1	1	113.31337339116	1	1
Xrcc3	1	107.4449813523	1	1	1
Xrcc6	1	34.8570459101035	1	1	1
Ypel2	43.9058678627388	251.701855863816	1	1	1
Zadh2	1	34.7164667516114	1	1	1
Zak	1	1	1	95.4974257901465	1
Zbed6	1	1	48.7382916724782	1	1
Zbtb16	75.0572522466993	1	1	1	1
Zcchc12	68.6295454419241	1	1	1	1
Zdhhc12	1	53.4150204771017	1	1	1
Zdhhc2	65.5408534762898	1	1	1	1
Zdhhc9	28.5032037034834	302.939004797826	1	1	1
Zfhx3	1	1	224.603797888244	150.230442962751	1
Zfp14	1	69.1712707052142	1	1	1
Zfp219	1	1	1	1	48.2039650102429
Zfp536	1	59.3144903856427	1	1	1
Zfp612	65.4834660889244	1	1	1	1
Zfp710	1	1	51.1554870640941	1	1
Zfp869	1	1	71.8831714018378	1	1
Zfyve16	1	41.8869097282236	1	1	1
Zfyve21	1	35.7506590893135	1	1	80.6918174569862
Zic2	1	1	1	52.3758604586866	1
Zic3	1	1	1	82.6713355483417	1
Zmat3	83.9779666054547	1	1	1	1
mt.Tr	1	1	106.160920333691	282.290788454073	71.4195521195085
